order_id,customer_id,product_id,order_date,quantity,total_amount,order_status
50522,2890,2008,2024-03-13,1,479.81,Pending
50523,1363,2194,2023-08-11,5,2278.77,Completed
50524,3378,2132,2023-12-09,2,639.85,Cancelled
50525,2202,2014,2023-12-19,2,432.8,Completed
50526,2896,2196,2024-02-21,4,1694.48,Completed
50527,1225,2070,2024-04-28,1,183.4,Completed
50528,2191,2145,2024-02-02,3,1306.65,Completed
50529,3395,2173,2024-02-17,1,358.25,Cancelled
50530,1591,2144,2024-02-09,2,262.37,Shipped
50531,1634,2078,2024-04-17,3,1099.78,Completed
50532,2987,2160,2024-05-18,2,158.97,Completed
50533,1627,2155,2023-08-01,5,355.05,Completed
50534,1425,2122,2023-06-13,5,1179.06,Completed
50535,1499,2077,2023-12-25,4,1967.12,Completed
50536,3240,2067,2024-04-09,4,1732.7,Cancelled
50537,1505,2111,2023-08-14,1,112.78,Shipped
50538,1986,2044,2024-02-17,5,600.83,Pending
50539,2188,2075,2024-05-07,1,480.57,Pending
50540,2505,2171,2023-10-19,4,833.06,Completed
50541,2901,2107,2024-01-04,2,76.57,Pending
50542,1493,2145,2023-12-17,1,300.76,Completed
50543,2821,2011,2023-11-29,2,494.51,Shipped
50544,2878,2071,2023-06-05,2,389.86,Cancelled
50545,1864,2090,2024-05-27,5,1052.73,Completed
50546,1715,2168,2023-08-17,3,1009.71,Cancelled
50547,2390,2118,2023-08-11,3,1193.57,Shipped
50548,2241,2101,2023-07-05,4,815.39,Pending
50549,3482,2169,2023-09-01,5,1807.69,Cancelled
50550,3153,2067,2023-08-06,3,914.11,Cancelled
50551,2426,2150,2024-04-12,4,228.38,Completed
50552,1652,2060,2023-07-20,1,262.23,Shipped
50553,2952,2083,2023-09-27,2,150.16,Completed
50554,2574,2194,2024-01-02,1,54.42,Completed
50555,1469,2010,2023-07-08,4,1550.37,Cancelled
50556,1121,2045,2023-11-12,1,356.89,Pending
50557,1546,2164,2024-03-20,5,599.37,Completed
50558,3012,2113,2024-05-13,3,396.33,Shipped
50559,1664,2112,2024-02-26,2,131.72,Completed
50560,1395,2053,2023-06-18,2,,Completed
50561,2672,2146,2024-03-06,1,186.84,Shipped
50562,3164,2128,2023-09-06,2,591.85,Pending
50563,3052,2091,2023-11-30,5,2261.92,Completed
50564,1276,2113,2024-01-05,4,1760.56,Cancelled
50565,1321,2033,2024-02-20,3,218.8,Pending
50566,1945,2014,2024-04-03,5,910.93,Completed
50567,2188,2065,2023-12-17,3,171.83,Completed
50568,2180,2020,2024-02-29,5,698.32,Cancelled
50569,3049,2080,2023-12-22,5,259.54,Shipped
50570,1455,2150,2024-01-28,3,1005.86,Completed
50571,2385,2108,2023-10-12,2,367.81,Completed
50572,1571,2053,2024-03-07,3,1391.95,Shipped
50573,1256,2061,2024-02-08,1,407.69,Cancelled
50574,3499,2180,2023-06-19,3,1473.0,Pending
50575,3451,2190,2024-04-09,1,446.57,Pending
50576,1531,2070,2023-06-22,1,41.91,Cancelled
50577,1923,2167,2023-11-27,4,1007.43,Completed
50578,1088,2015,2023-06-14,2,557.48,Pending
50579,1075,2142,2024-02-02,1,208.88,Pending
50580,1513,2111,2024-05-25,4,1144.14,Completed
50581,2794,2031,2024-04-11,3,576.3,Completed
50582,2789,2015,2023-09-30,2,137.39,Completed
50583,1931,2106,2024-03-01,5,233.73,Completed
50584,2024,2015,2023-07-10,1,85.19,Completed
50585,2158,2012,2023-11-08,3,933.44,Completed
50586,2198,2034,2024-04-06,4,1009.53,Completed
50587,1315,2020,2023-10-07,5,613.92,Shipped
50588,2463,2057,2024-01-14,3,1416.53,Cancelled
50589,2199,2168,2023-10-04,5,2245.82,Completed
50590,3218,2129,2023-07-24,1,189.65,Pending
50591,2992,2072,2023-07-11,2,916.45,Cancelled
50592,1945,2079,2024-03-10,2,166.61,Shipped
50593,1582,2010,2023-09-29,4,1334.83,Pending
50594,1468,2006,2024-02-11,1,153.39,Cancelled
50595,2574,2077,2023-07-14,1,157.57,Cancelled
50596,2573,2127,2023-06-10,4,830.86,Completed
50597,1920,2053,2023-12-12,2,676.93,Cancelled
50598,1215,2170,2023-11-04,1,282.24,Completed
50599,1107,2156,2023-11-20,3,1229.6,Cancelled
50600,1887,2194,2023-06-15,3,,Cancelled
50601,2778,2110,2023-06-30,1,287.81,Shipped
50602,2178,2137,2024-01-24,4,1187.94,Cancelled
50603,3126,2067,2023-08-23,4,987.93,Completed
50604,1541,2004,2023-10-22,3,196.89,Completed
50605,3224,2076,2023-11-20,5,1062.18,Cancelled
50606,2124,2093,2023-10-16,3,1189.96,Cancelled
50607,1051,2032,2023-11-05,5,1694.34,Completed
50608,1733,2114,2024-01-23,1,233.96,Pending
50609,1152,2092,2024-02-01,5,642.38,Completed
50610,3374,2021,2023-10-20,5,1434.69,Completed
50611,2805,2047,2023-10-11,3,444.85,Pending
50612,1522,2059,2024-04-18,2,189.56,Cancelled
50613,1204,2060,2023-07-29,1,112.52,Cancelled
50614,2804,2149,2023-11-10,1,287.87,Completed
50615,1250,2183,2023-10-11,3,97.97,Completed
50616,3214,2184,2023-06-23,5,682.41,Completed
50617,1318,2130,2024-01-14,1,267.74,Completed
50618,1836,2084,2024-03-19,3,1256.52,Shipped
50619,2704,2019,2024-04-24,4,1764.12,Completed
50620,1102,2084,2024-04-06,3,552.35,Pending
50621,2535,2121,2023-10-29,5,199.0,Completed
50622,1183,2075,2023-08-16,5,185.65,Cancelled
50623,1867,2081,2024-02-17,5,1985.73,Shipped
50624,2410,2056,2023-12-11,5,202.42,Shipped
50625,1615,2098,2024-04-28,1,478.71,Completed
50626,3316,2129,2024-03-21,5,1868.13,Cancelled
50627,1497,2136,2023-06-27,5,1246.78,Cancelled
50628,3132,2113,2023-11-10,3,352.91,Cancelled
50629,2201,2063,2023-11-16,2,809.06,Completed
50630,1946,2117,2023-11-09,1,354.21,Pending
50631,2680,2093,2023-07-11,3,873.65,Completed
50632,2484,2168,2024-02-03,5,672.08,Pending
50633,1942,2146,2023-08-04,5,706.74,Pending
50634,3396,2171,2023-08-10,5,743.16,Completed
50635,2400,2081,2023-07-31,1,219.04,Cancelled
50636,1608,2148,2024-02-09,2,904.88,Pending
50637,1064,2043,2023-08-01,4,600.41,Cancelled
50638,2925,2191,2023-07-22,2,875.99,Pending
50639,1099,2177,2023-08-25,1,87.88,Cancelled
50640,2590,2109,2023-11-29,2,,Cancelled
50641,1989,2183,2023-10-29,1,184.98,Completed
50642,3423,2156,2024-04-11,1,497.21,Completed
50643,1303,2190,2023-11-29,4,1830.28,Shipped
50644,2843,2190,2024-01-10,3,1154.67,Shipped
50645,1552,2188,2023-09-02,5,2301.31,Cancelled
50646,1344,2039,2023-06-04,5,1533.49,Shipped
50647,2858,2098,2023-11-12,4,435.77,Shipped
50648,3409,2072,2023-07-20,2,332.48,Completed
50649,1198,2145,2024-02-21,5,1502.09,Pending
50650,2169,2083,2023-12-14,3,1154.15,Completed
50651,1172,2189,2023-09-16,4,1086.36,Cancelled
50652,2288,2026,2023-11-25,3,310.97,Completed
50653,2122,2125,2024-01-11,2,891.08,Completed
50654,2063,2156,2023-07-25,2,683.11,Completed
50655,1394,2053,2024-03-09,5,1917.8,Completed
50656,3452,2011,2024-03-03,5,2022.61,Completed
50657,3001,2007,2023-12-07,2,317.75,Cancelled
50658,2747,2188,2024-01-14,5,424.67,Pending
50659,2209,2029,2024-05-27,1,236.09,Pending
50660,3021,2068,2023-07-15,2,993.42,Shipped
50661,1478,2091,2023-07-11,2,740.99,Completed
50662,1642,2130,2023-11-19,3,721.19,Shipped
50663,3101,2173,2023-07-08,3,1346.49,Completed
50664,2776,2026,2024-05-27,5,879.13,Cancelled
50665,1146,2163,2024-04-17,1,141.81,Cancelled
50666,2541,2057,2024-05-10,2,302.02,Completed
50667,2985,2048,2024-02-10,3,262.8,Shipped
50668,1364,2133,2023-09-18,1,231.3,Pending
50669,3285,2157,2023-09-15,2,86.87,Shipped
50670,2078,2158,2023-12-12,5,682.45,Completed
50671,2984,2136,2024-05-02,2,884.0,Completed
50672,2197,2172,2024-02-04,4,1613.82,Pending
50673,3449,2092,2024-03-05,4,661.29,Completed
50674,1461,2194,2023-10-26,4,1941.79,Completed
50675,2014,2170,2024-01-04,1,108.69,Completed
50676,1466,2089,2024-05-22,4,1439.16,Pending
50677,3004,2154,2023-12-28,2,77.51,Completed
50678,3079,2056,2023-12-27,1,292.07,Completed
50679,2072,2173,2023-11-10,4,843.62,Pending
50680,2742,2103,2023-10-12,1,,Shipped
50681,1897,2087,2024-04-21,1,171.54,Pending
50682,1907,2147,2023-08-25,5,614.73,Shipped
50683,1452,2158,2024-04-08,3,259.13,Cancelled
50684,1082,2185,2023-06-11,4,271.48,Shipped
50685,2366,2091,2024-03-10,1,336.09,Cancelled
50686,1863,2093,2024-03-01,2,985.96,Cancelled
50687,2621,2184,2023-09-26,3,1216.83,Completed
50688,2358,2106,2023-09-19,5,1866.67,Completed
50689,1148,2006,2024-02-25,1,263.21,Pending
50690,1174,2041,2023-10-23,3,109.55,Shipped
50691,2013,2009,2023-10-18,1,411.17,Pending
50692,2642,2034,2023-10-17,1,61.35,Cancelled
50693,2702,2006,2023-06-08,5,1561.57,Completed
50694,1392,2189,2024-03-28,4,469.14,Cancelled
50695,2279,2083,2024-01-04,5,1890.77,Completed
50696,2123,2118,2023-09-12,1,150.53,Shipped
50697,3361,2121,2023-12-10,3,687.09,Completed
50698,2665,2144,2023-10-21,4,640.4,Shipped
50699,3185,2130,2023-10-04,4,132.7,Pending
50700,2613,2096,2024-03-06,1,239.83,Cancelled
50701,1102,2102,2023-09-27,4,802.66,Cancelled
50702,1447,2165,2023-11-07,3,279.87,Shipped
50703,1343,2025,2024-03-14,2,247.3,Pending
50704,3431,2064,2023-07-13,2,433.04,Pending
50705,3144,2186,2024-03-17,2,105.99,Pending
50706,2033,2106,2023-11-07,3,1263.91,Completed
50707,2317,2177,2024-03-16,5,1090.52,Completed
50708,2099,2177,2023-09-16,5,2012.4,Cancelled
50709,3048,2081,2024-04-29,2,355.75,Shipped
50710,2979,2132,2024-03-11,1,462.58,Pending
50711,1318,2097,2023-08-05,1,101.99,Shipped
50712,1498,2043,2023-09-10,4,1752.52,Completed
50713,1160,2109,2024-02-09,2,644.86,Cancelled
50714,2996,2036,2024-03-07,4,858.87,Completed
50715,1482,2112,2023-10-29,3,819.53,Cancelled
50716,2523,2145,2024-04-28,2,184.44,Cancelled
50717,1838,2158,2024-05-31,3,815.12,Completed
50718,2934,2119,2023-09-16,3,1396.09,Shipped
50719,1555,2043,2024-02-24,4,118.66,Pending
50720,1735,2039,2024-01-27,1,,Completed
50721,2278,2180,2023-09-05,2,709.34,Cancelled
50722,2879,2085,2023-07-19,1,321.86,Cancelled
50723,1641,2018,2023-11-27,5,2222.94,Completed
50724,1058,2050,2023-10-19,3,1244.58,Pending
50725,3394,2187,2023-11-04,3,964.91,Pending
50726,2044,2144,2024-03-04,2,123.6,Completed
50727,1422,2188,2023-09-19,3,329.11,Cancelled
50728,1420,2033,2024-02-23,5,1656.47,Pending
50729,2353,2148,2024-03-30,5,783.44,Shipped
50730,2940,2054,2023-08-26,1,397.1,Completed
50731,1375,2158,2023-08-15,2,206.58,Completed
50732,2325,2020,2023-06-27,2,536.12,Pending
50733,2743,2171,2024-01-28,3,506.15,Completed
50734,1987,2144,2023-12-19,4,1570.45,Shipped
50735,2944,2091,2023-11-07,5,877.81,Completed
50736,3480,2055,2023-08-25,3,1088.67,Pending
50737,3296,2114,2024-02-06,3,1051.65,Cancelled
50738,2784,2167,2023-11-26,2,74.03,Completed
50739,2910,2198,2024-05-09,3,1113.1,Completed
50740,3293,2049,2023-12-13,3,330.08,Shipped
50741,1044,2051,2024-01-13,3,824.55,Completed
50742,3402,2080,2023-11-16,1,457.74,Completed
50743,3060,2004,2024-04-06,3,122.78,Completed
50744,2961,2102,2023-06-23,3,465.7,Completed
50745,3344,2008,2024-01-28,5,1626.57,Pending
50746,1712,2122,2024-04-27,5,2042.65,Completed
50747,2514,2008,2024-04-09,2,720.36,Completed
50748,1540,2022,2024-01-01,1,51.62,Shipped
50749,1256,2081,2023-07-20,5,784.01,Completed
50750,1069,2086,2024-05-10,3,1354.27,Completed
50751,3404,2185,2023-12-05,5,158.66,Shipped
50752,2652,2107,2024-05-07,1,55.85,Cancelled
50753,1605,2187,2023-10-15,1,106.98,Completed
50754,2129,2156,2023-09-10,5,1096.97,Shipped
50755,1014,2080,2023-10-19,5,957.88,Completed
50756,2910,2146,2024-05-22,1,293.94,Pending
50757,1362,2030,2023-07-17,2,743.07,Completed
50758,2301,2152,2024-04-16,1,389.19,Completed
50759,1891,2164,2023-12-09,4,254.42,Shipped
50760,2011,2079,2024-05-14,2,,Shipped
50761,1544,2080,2023-06-28,4,1441.24,Completed
50762,2143,2036,2024-03-16,3,664.93,Completed
50763,2118,2052,2023-08-30,3,444.58,Pending
50764,2084,2024,2024-02-06,3,899.64,Completed
50765,3143,2116,2024-04-19,2,84.89,Cancelled
50766,2580,2040,2024-03-02,5,625.32,Shipped
50767,2778,2089,2024-04-26,3,370.61,Shipped
50768,3064,2142,2023-10-16,1,268.8,Completed
50769,2058,2056,2024-01-26,3,119.81,Completed
50770,3118,2169,2024-04-19,2,501.45,Pending
50771,3404,2083,2023-12-08,5,1022.54,Cancelled
50772,1139,2083,2024-05-25,1,324.0,Completed
50773,1651,2108,2024-01-30,3,554.76,Completed
50774,1767,2092,2023-11-04,2,493.5,Completed
50775,1090,2113,2024-04-11,4,1227.79,Shipped
50776,2782,2188,2023-12-22,4,1684.78,Completed
50777,2529,2154,2023-11-20,4,1389.26,Completed
50778,1165,2060,2024-02-15,1,224.97,Completed
50779,3366,2103,2024-03-30,1,102.91,Completed
50780,2232,2153,2024-05-23,5,596.35,Cancelled
50781,1572,2034,2024-05-05,3,1198.71,Completed
50782,1371,2080,2023-08-12,3,728.67,Completed
50783,2887,2001,2024-05-03,2,240.39,Completed
50784,2235,2079,2023-07-12,2,274.37,Completed
50785,2789,2024,2023-10-04,2,700.48,Completed
50786,1021,2123,2023-08-21,3,217.38,Cancelled
50787,2615,2179,2023-09-17,4,1370.03,Pending
50788,1995,2196,2023-07-20,4,344.15,Completed
50789,2638,2198,2023-11-15,3,1243.2,Shipped
50790,2740,2153,2023-12-19,5,295.18,Pending
50791,3403,2007,2023-09-22,5,548.13,Completed
50792,2512,2093,2023-11-22,5,2080.19,Cancelled
50793,3455,2193,2023-12-21,1,331.65,Completed
50794,3048,2049,2023-06-23,2,336.84,Completed
50795,2391,2099,2024-04-30,2,454.43,Completed
50796,2275,2100,2024-05-11,4,166.17,Pending
50797,1736,2042,2023-12-21,5,2106.3,Pending
50798,1339,2089,2024-05-17,1,336.54,Pending
50799,1051,2042,2023-11-11,2,595.95,Pending
50800,2863,2003,2024-02-04,4,,Completed
50801,2241,2109,2023-10-11,1,311.73,Pending
50802,3057,2096,2024-01-29,3,1277.94,Completed
50803,1458,2046,2024-01-04,5,1929.08,Shipped
50804,1328,2039,2023-06-04,3,1426.19,Shipped
50805,3418,2067,2023-09-10,5,2055.48,Shipped
50806,2864,2112,2023-06-25,4,635.26,Completed
50807,3006,2118,2023-12-05,1,447.35,Shipped
50808,2513,2065,2024-01-04,3,1036.87,Completed
50809,3224,2069,2023-08-31,3,583.56,Completed
50810,2830,2084,2023-10-31,1,307.99,Completed
50811,1150,2137,2023-12-20,2,216.47,Cancelled
50812,1388,2033,2023-08-14,4,919.09,Completed
50813,2415,2118,2024-05-18,5,704.74,Shipped
50814,3145,2146,2024-01-21,1,61.35,Completed
50815,1157,2038,2024-04-07,1,206.41,Shipped
50816,1323,2087,2024-04-22,3,677.11,Completed
50817,1754,2192,2023-10-10,1,422.51,Pending
50818,1477,2050,2024-03-19,3,1492.76,Cancelled
50819,3106,2139,2023-10-03,1,202.76,Pending
50820,1882,2195,2024-01-10,3,1139.29,Completed
50821,2134,2129,2024-05-09,1,312.2,Completed
50822,2168,2070,2023-06-03,4,493.56,Pending
50823,1532,2071,2023-10-15,4,1238.25,Shipped
50824,2304,2025,2023-09-22,2,67.17,Completed
50825,1906,2017,2024-04-09,3,1112.63,Cancelled
50826,2887,2151,2024-01-02,5,905.79,Pending
50827,2949,2143,2023-06-07,3,560.35,Completed
50828,2821,2039,2024-01-23,4,500.21,Shipped
50829,1697,2173,2023-12-17,3,649.19,Shipped
50830,3341,2021,2024-04-19,4,1166.52,Completed
50831,1341,2054,2024-02-27,3,508.25,Completed
50832,2850,2173,2024-01-26,1,99.05,Cancelled
50833,1683,2160,2023-11-28,5,1149.89,Completed
50834,2163,2143,2024-02-07,2,406.52,Cancelled
50835,1540,2097,2024-04-06,1,71.07,Completed
50836,1866,2029,2024-03-19,3,329.54,Completed
50837,2643,2141,2023-12-27,3,1145.58,Pending
50838,3455,2072,2023-11-11,3,973.14,Shipped
50839,2302,2129,2024-03-01,5,1056.41,Pending
50840,3027,2194,2024-01-24,3,,Pending
50841,1643,2046,2023-12-22,3,79.76,Completed
50842,2901,2168,2023-08-28,1,207.09,Shipped
50843,2713,2108,2023-12-28,2,654.6,Cancelled
50844,1919,2036,2024-04-08,5,1320.48,Completed
50845,3456,2147,2023-12-27,1,179.38,Completed
50846,1682,2146,2024-04-16,4,1400.29,Completed
50847,1094,2191,2024-04-03,4,1148.91,Completed
50848,1662,2118,2023-12-06,2,216.45,Shipped
50849,1819,2083,2023-08-07,3,167.36,Completed
50850,1848,2148,2024-01-23,4,565.59,Cancelled
50851,2818,2062,2023-08-30,4,1050.41,Completed
50852,3475,2085,2023-08-21,2,489.1,Completed
50853,1029,2192,2023-06-17,4,1747.42,Pending
50854,2579,2019,2023-12-31,3,1333.78,Cancelled
50855,1496,2184,2024-04-06,5,1822.57,Pending
50856,2970,2186,2023-07-01,3,1231.62,Shipped
50857,1164,2094,2023-12-22,5,1619.51,Pending
50858,2756,2032,2023-07-24,2,854.72,Cancelled
50859,1458,2185,2023-08-26,3,663.37,Completed
50860,1582,2063,2024-02-03,2,301.28,Completed
50861,1304,2118,2024-05-29,4,1529.75,Completed
50862,2403,2076,2024-05-18,4,728.26,Pending
50863,2057,2146,2023-10-19,5,209.89,Completed
50864,1607,2134,2023-10-26,1,129.99,Completed
50865,3309,2093,2024-05-31,3,511.99,Shipped
50866,1649,2146,2024-04-20,3,752.28,Pending
50867,2208,2040,2024-05-21,2,189.2,Completed
50868,2574,2066,2024-04-22,2,76.6,Completed
50869,3389,2078,2023-08-15,5,153.66,Completed
50870,3084,2191,2024-02-20,4,1006.25,Completed
50871,2410,2165,2023-08-19,5,2149.95,Completed
50872,3144,2096,2023-12-11,4,1331.92,Cancelled
50873,2975,2045,2024-02-03,4,127.04,Completed
50874,2403,2058,2023-11-06,2,263.09,Completed
50875,3493,2200,2023-08-01,2,388.68,Pending
50876,3333,2164,2023-06-07,5,2258.07,Shipped
50877,1830,2094,2024-05-06,1,214.28,Completed
50878,2350,2130,2023-07-05,3,863.43,Cancelled
50879,3203,2021,2023-06-29,4,1176.73,Completed
50880,2003,2066,2023-09-02,2,,Shipped
50881,2869,2046,2023-06-21,5,756.19,Completed
50882,1375,2191,2023-09-06,1,455.42,Completed
50883,3141,2078,2023-07-02,2,266.21,Cancelled
50884,3381,2123,2024-01-24,1,280.04,Completed
50885,2307,2163,2023-07-08,2,504.38,Pending
50886,1342,2122,2023-09-10,1,282.63,Completed
50887,3451,2125,2023-11-01,5,147.81,Pending
50888,1457,2185,2024-01-13,2,609.49,Shipped
50889,2869,2001,2023-10-07,4,1242.57,Pending
50890,1724,2085,2024-02-15,4,1076.98,Shipped
50891,2228,2068,2024-02-28,2,374.09,Shipped
50892,3299,2129,2023-11-06,4,311.79,Completed
50893,2998,2002,2023-11-11,5,1242.45,Completed
50894,1733,2017,2024-01-08,3,209.76,Pending
50895,2403,2164,2024-05-17,5,2078.57,Completed
50896,1446,2196,2023-09-27,2,341.84,Completed
50897,2311,2197,2024-02-27,4,295.54,Completed
50898,3497,2054,2024-03-19,2,357.58,Completed
50899,2623,2044,2023-08-20,5,1698.65,Completed
50900,3116,2122,2024-04-30,5,1998.28,Shipped
50901,2104,2059,2023-10-13,4,1875.23,Completed
50902,2519,2038,2023-11-04,3,1110.56,Shipped
50903,2292,2116,2023-11-05,4,1170.24,Pending
50904,1024,2196,2023-12-24,1,485.12,Completed
50905,1574,2117,2023-10-19,1,413.8,Completed
50906,1855,2170,2023-10-10,3,1261.39,Completed
50907,2319,2110,2023-12-13,3,870.25,Shipped
50908,1817,2056,2024-04-12,5,1170.24,Completed
50909,1438,2020,2023-10-03,2,359.21,Pending
50910,3429,2121,2023-06-24,4,1406.82,Shipped
50911,2995,2064,2023-10-22,5,1517.02,Completed
50912,1416,2015,2024-04-23,3,468.37,Completed
50913,2795,2073,2023-07-27,4,355.14,Shipped
50914,1304,2084,2023-12-29,2,880.25,Cancelled
50915,2225,2147,2023-09-11,5,334.01,Completed
50916,2343,2147,2024-03-06,3,868.26,Completed
50917,1090,2036,2023-07-05,3,1439.01,Completed
50918,2827,2192,2023-09-18,2,355.2,Completed
50919,2888,2093,2023-11-18,2,693.79,Shipped
50920,2061,2066,2024-04-05,1,,Shipped
50921,2683,2110,2023-12-20,4,1616.38,Cancelled
50922,1247,2132,2023-12-09,1,293.71,Completed
50923,3066,2084,2024-03-02,4,637.03,Completed
50924,1275,2189,2023-07-09,5,343.84,Cancelled
50925,1461,2137,2023-08-21,5,2134.96,Completed
50926,3351,2120,2024-04-08,2,764.31,Shipped
50927,2766,2071,2024-01-25,4,1789.78,Shipped
50928,1624,2167,2023-11-17,1,111.3,Cancelled
50929,2392,2117,2024-02-26,4,1789.85,Pending
50930,3355,2076,2023-06-04,5,2092.03,Completed
50931,1035,2058,2023-11-13,4,385.94,Completed
50932,3394,2173,2023-11-15,5,1212.16,Shipped
50933,1821,2198,2024-03-21,3,1347.87,Shipped
50934,3363,2040,2023-09-05,2,245.84,Completed
50935,1414,2007,2024-02-29,5,2368.17,Completed
50936,1522,2139,2023-11-26,1,180.54,Completed
50937,1943,2169,2023-09-15,2,337.78,Pending
50938,2111,2060,2023-09-20,3,113.9,Pending
50939,1505,2097,2023-06-14,4,1748.31,Shipped
50940,1855,2098,2023-06-26,4,933.24,Completed
50941,1843,2198,2023-12-12,5,2059.44,Completed
50942,1718,2130,2024-03-23,5,414.05,Completed
50943,1493,2126,2024-04-05,3,1143.3,Completed
50944,2701,2049,2023-09-16,1,404.9,Completed
50945,2958,2066,2024-02-16,1,473.83,Completed
50946,1030,2098,2024-01-02,4,1926.98,Completed
50947,2453,2093,2023-11-06,1,231.22,Shipped
50948,2232,2059,2024-05-25,1,333.96,Pending
50949,2931,2005,2023-10-19,3,139.65,Completed
50950,1727,2145,2023-06-05,2,542.69,Completed
50951,2925,2196,2023-06-20,1,308.2,Completed
50952,2201,2096,2024-04-12,4,1664.18,Pending
50953,1707,2045,2024-02-21,2,754.87,Shipped
50954,1744,2094,2023-07-27,2,78.48,Completed
50955,2254,2104,2024-04-16,3,1370.3,Completed
50956,2316,2008,2023-06-14,3,115.61,Pending
50957,1141,2189,2023-08-13,4,188.35,Pending
50958,3452,2185,2024-02-24,2,200.26,Completed
50959,2429,2058,2023-07-18,4,1977.56,Completed
50960,2949,2119,2023-12-30,5,,Cancelled
50961,1003,2080,2024-01-30,4,1809.14,Completed
50962,1526,2083,2024-05-02,5,993.26,Cancelled
50963,1395,2123,2024-02-08,5,591.18,Completed
50964,3109,2034,2023-08-13,2,676.25,Shipped
50965,1389,2184,2023-12-24,3,1338.86,Completed
50966,2024,2058,2023-10-07,2,743.53,Completed
50967,2347,2182,2024-01-23,5,1359.8,Cancelled
50968,2093,2195,2023-08-07,3,676.38,Shipped
50969,1595,2149,2023-06-18,4,1300.57,Completed
50970,1747,2004,2023-08-13,1,421.81,Completed
50971,1664,2102,2023-11-13,1,296.74,Pending
50972,2409,2049,2024-04-17,5,1088.44,Completed
50973,2857,2160,2023-10-13,5,1169.67,Shipped
50974,2145,2168,2024-02-19,3,555.59,Completed
50975,2046,2088,2024-02-05,5,1208.75,Completed
50976,2403,2196,2024-02-21,3,164.94,Completed
50977,2748,2165,2023-06-14,5,424.79,Completed
50978,2874,2029,2023-08-01,5,1817.65,Completed
50979,2424,2079,2024-01-18,4,1151.27,Completed
50980,3068,2047,2023-12-21,5,587.84,Shipped
50981,1909,2199,2023-06-09,2,746.74,Completed
50982,3153,2154,2023-08-17,5,2167.32,Cancelled
50983,1193,2137,2023-12-03,5,672.26,Cancelled
50984,1684,2096,2023-08-21,1,348.19,Shipped
50985,1927,2193,2023-08-17,5,2362.71,Cancelled
50986,2737,2052,2023-10-21,1,480.55,Pending
50987,2215,2100,2024-02-23,4,1798.11,Pending
50988,2319,2035,2023-11-01,1,60.56,Shipped
50989,3277,2172,2023-11-07,2,926.9,Cancelled
50990,3433,2018,2023-07-01,4,366.58,Pending
50991,1657,2196,2023-10-03,4,1593.99,Shipped
50992,2717,2101,2024-03-29,2,286.14,Completed
